H1,H3,ER1,ER3,TD1,TD3,H2,W,S,EDW,SIGMA,H,FNAME,Z0SE(1_SE),S0SE(1_SE),KBSENB(1_1),KFSENB(1_1),A(1_1)
3.4073,7.4027,4.449,4.5923,0.045297,0.024426,2.1505,3.0283,2.0153,0.64547,5.00E+07,15,SPIMDL06148.TAB,37.068205123629646,1.410078827398194E8,0.14852875585500014,3.5673054351260157E-11,1.3268469198581707
4.3969,8.6647,3.1057,4.4405,0.032793,0.04591,2.296,2.8413,23.698,0.1438,5.00E+07,15,SPIMDL06149.TAB,50.39555486089068,1.538434795087393E8,0.002382829332972297,5.6500327395238035E-12,0.8114603173387432
2.3095,2.9276,4.3807,3.7318,0.036249,0.022949,2.4408,7.1115,31.57,0.20281,5.00E+07,15,SPIMDL06150.TAB,20.493310341609163,1.4914952224583933E8,2.1096230339673E-7,-2.8634234833281695E-15,0.5335906360951183
5.4971,12.4,4.6595,3.5763,0.047157,0.034536,0.82732,2.1384,2.798,0.13801,5.00E+07,15,SPIMDL06151.TAB,68.09462959862343,1.47562116290512E8,0.15379752209819625,-1.4942075132862832E-10,0.754695752366856
2.9809,11.697,4.3536,4.4729,0.03448,0.04812,2.1772,2.4043,29.037,0.3982,5.00E+07,15,SPIMDL06152.TAB,45.488291232412216,1.4275659549559528E8,7.084254485767514E-4,2.380461207752817E-13,0.9110114606259806
4.444,11.291,4.2474,3.2021,0.0135,0.029228,1.4677,7.2858,32.77,0.38304,5.00E+07,15,SPIMDL06153.TAB,40.05763381716373,1.5381422312531507E8,3.1632250559564777E-4,-8.091516138168017E-13,0.4964344191087306
2.074,8.5784,3.8722,4.4713,0.016781,0.032656,2.1343,7.451,31.99,0.52174,5.00E+07,15,SPIMDL06154.TAB,24.079798748631394,1.4836108041081983E8,4.4577990394992014E-5,8.135424119245036E-14,0.579542586378817
3.6061,6.7722,3.6194,3.3048,0.0075675,0.032959,0.87466,3.8759,6.3554,0.58726,5.00E+07,15,SPIMDL06155.TAB,51.34530005814242,1.608515942986042E8,0.030965675075782143,-8.636769617852004E-12,0.49882039626390784
3.4898,7.9751,3.8106,4.2602,0.023158,0.02404,1.8509,7.8257,17.785,0.19503,5.00E+07,15,SPIMDL06156.TAB,30.961437998754207,1.4980836876140153E8,0.0024308900421075716,1.903908705185515E-12,0.48138218105550723
2.0833,5.2695,3.1547,3.4206,0.0015214,0.016121,1.2328,3.4122,33.286,0.68653,5.00E+07,15,SPIMDL06157.TAB,43.675369591424094,1.6579232264094803E8,4.067360724445662E-6,4.067048610184951E-14,0.23747718751679997
6.6125,4.9737,3.7607,3.4617,0.0080105,0.014461,1.213,3.3602,11.463,0.24672,5.00E+07,15,SPIMDL06158.TAB,57.50588468194853,1.583609193291006E8,0.014605499375002388,-2.1357142638994813E-13,0.2538780885883663
6.6382,2.8348,3.2946,4.1667,0.0076034,0.02775,2.2917,7.7489,2.4463,0.13485,5.00E+07,15,SPIMDL06159.TAB,27.090762050210017,1.518613843436702E8,0.09481832604738037,-9.439441835695887E-12,0.4542990410199706
3.7988,12.345,4.1538,3.6276,0.034137,0.0020946,0.57789,7.4287,31.149,0.17422,5.00E+07,15,SPIMDL06160.TAB,39.693378237883586,1.5072761817539075E8,2.871085645617665E-4,-3.6822966937294263E-13,0.2131050358888161
4.9283,3.6103,4.4495,4.6584,0.033971,0.044588,0.62556,3.1719,27.957,0.10766,5.00E+07,15,SPIMDL06161.TAB,44.48837714024826,1.402191702787762E8,1.4557806059480539E-5,-4.524179863557191E-15,0.874417222020172
4.7968,4.7055,3.1674,4.0233,0.0050392,0.038172,2.2987,2.3646,9.8443,0.42556,5.00E+07,15,SPIMDL06162.TAB,52.435035786683144,1.5637595636928973E8,0.022159148148362336,1.1134583534728457E-11,0.5725862748239521
2.5731,11.458,4.0988,3.4686,0.045013,0.0075707,0.97115,5.4243,14.217,0.47756,5.00E+07,15,SPIMDL06163.TAB,37.684857780783375,1.5242500292131045E8,0.004524106753570369,-5.523669456190806E-12,0.34220437237481144
2.0595,8.8765,3.4583,3.4881,0.039493,0.011835,0.47858,7.9715,10.127,0.19053,5.00E+07,15,SPIMDL06164.TAB,27.675519010355565,1.6099604342080402E8,0.004399820018452103,2.718794577671072E-13,0.3764148025293962
3.1877,7.2923,3.9588,3.1433,0.047238,0.037252,1.5111,6.6438,11.136,0.43728,5.00E+07,15,SPIMDL06165.TAB,33.78905615287679,1.5788109345493752E8,0.007333167305563609,-9.484882694725719E-12,0.7378357510952009
6.6454,8.8696,3.2861,3.6529,0.0118,0.032408,2.2516,2.919,15.286,0.27103,5.00E+07,15,SPIMDL06166.TAB,61.640333478699645,1.6047322753392118E8,0.019400099474674082,5.388681063739098E-12,0.5272270045765197
2.5617,11.524,4.214,3.7404,0.014213,0.038314,0.46696,3.1999,16.911,0.53328,5.00E+07,15,SPIMDL06167.TAB,49.123585157403475,1.492870793502647E8,0.0022626200264113123,-2.277574841624039E-12,0.6475341935866497
6.6825,6.8264,4.5985,4.5765,0.028277,0.0027676,2.0915,6.1707,7.8331,0.25317,5.00E+07,15,SPIMDL06168.TAB,40.950687769941965,1.3998946818593082E8,0.047906104934681795,-2.0791377266027718E-12,0.20569351487139204
6.0946,11.088,4.2949,3.6885,0.0053677,0.0039958,0.76266,5.3716,16.417,0.35859,5.00E+07,15,SPIMDL06169.TAB,55.897217062974924,1.4964860664507553E8,0.010265227454227815,-5.778331359875514E-12,0.09284389061135866
6.1794,10.738,3.0115,4.3565,0.029551,0.022529,1.3525,7.6596,5.6097,0.1709,5.00E+07,15,SPIMDL06170.TAB,45.24239903026771,1.5712449799686712E8,0.07944301165499545,4.658122501825578E-11,0.46949000366939453
4.706,3.0243,3.594,4.1739,0.048303,0.0092589,1.8653,4.0166,28.89,0.32068,5.00E+07,15,SPIMDL06171.TAB,38.10419242309648,1.5066921461881265E8,1.706384311805541E-5,-2.5797642079338186E-15,0.3894404441104252
3.2008,8.6291,3.0299,4.6462,0.0048359,0.00092024,1.1044,5.6369,11.691,0.46155,5.00E+07,15,SPIMDL06172.TAB,41.88930566755603,1.5614158025576565E8,0.009879447770111564,2.1356817728965845E-11,0.0395268347412438
5.183,7.4882,4.2654,4.4662,0.0026558,0.016432,2.1441,2.9706,22.229,0.072112,5.00E+07,15,SPIMDL06173.TAB,50.777445272776966,1.4331085382433772E8,0.002553456192357817,6.493389113308394E-13,0.43261959552543694
5.5957,9.4319,4.3764,3.3188,0.046103,0.027668,0.77589,4.1834,2.6488,0.11432,5.00E+07,15,SPIMDL06174.TAB,55.51734330978171,1.525435459723015E8,0.1348569083132138,-9.321563118151575E-11,0.6266764263771114
2.0474,9.2247,3.7492,4.4268,0.024311,0.033627,0.72211,4.3292,23.398,0.11453,5.00E+07,15,SPIMDL06175.TAB,35.404443713385774,1.5001698335043776E8,2.4023861994088006E-4,4.317078172824847E-13,0.6238793767550876
4.7852,9.4675,3.425,3.6896,0.012233,0.0080974,2.3429,4.5297,29.324,0.070568,5.00E+07,15,SPIMDL06176.TAB,49.323121176687316,1.5893908476967582E8,9.288695507650611E-4,4.566950174961565E-13,0.18600695775596654
1.7799,12.605,3.6877,4.3125,0.047079,0.016644,1.0498,2.7208,21.742,0.50397,5.00E+07,15,SPIMDL06177.TAB,43.05516522040047,1.5135633245005885E8,9.185900355401183E-4,1.311459041530828E-12,0.49038066527220286
2.1818,10.601,3.3138,3.0375,0.015933,0.014484,0.78476,4.0582,27.932,0.40905,5.00E+07,15,SPIMDL06178.TAB,44.839606907260546,1.6727307487158915E8,1.2960251011747366E-4,-1.1087107695599565E-13,0.27549562001455075
1.506,9.2538,4.6302,3.5979,0.031696,0.021365,0.97267,6.4711,5.1419,0.60391,5.00E+07,15,SPIMDL06179.TAB,22.87701102440469,1.4414570926277876E8,0.01592799445523437,-2.671881254555058E-11,0.5054075205726531
1.6257,5.0209,3.4891,3.9397,0.041565,0.039467,2.0397,7.5411,32.629,0.30142,5.00E+07,15,SPIMDL06180.TAB,19.778123040696467,1.5679020336642432E8,1.1183090029122917E-6,3.983103536070807E-15,0.7472436447811575
6.1701,7.4226,4.0937,3.7103,0.034195,0.012273,1.731,8.6662,32.815,0.42459,5.00E+07,15,SPIMDL06181.TAB,38.01520791459798,1.5190668685107854E8,2.135069045967327E-4,-9.63847758902685E-14,0.35845029580634374
4.693,9.1153,3.8064,3.8836,0.043294,0.039123,0.72672,6.4993,17.971,0.20791,5.00E+07,15,SPIMDL06182.TAB,42.42194996316579,1.5297521655368143E8,0.003352681195515416,3.6715367971067333E-13,0.7724973039241262
3.4332,5.0227,4.0556,3.0612,0.0075334,0.0025774,1.4319,8.9983,21.851,0.4482,5.00E+07,15,SPIMDL06183.TAB,29.191723248749323,1.5838326534227565E8,1.1226485491267488E-4,-2.1962385613959242E-13,0.07677506340128301
5.0476,7.0679,4.2965,4.5156,0.0031051,0.035207,1.6041,5.2849,9.1475,0.68504,5.00E+07,15,SPIMDL06184.TAB,42.293846583553474,1.4279911643948522E8,0.025768768781092837,3.260042098865637E-12,0.5724495039294172
6.0586,5.5487,3.4199,4.6791,0.014917,0.027811,1.3935,3.67,27.921,0.42268,5.00E+07,15,SPIMDL06185.TAB,50.94336805832611,1.4745936461123097E8,3.010724556074871E-4,2.0460607709042246E-13,0.5073562022775563
6.125,6.7106,3.8598,3.6617,0.015289,0.035251,0.47702,2.5552,30.071,0.73822,5.00E+07,15,SPIMDL06186.TAB,71.07292698993233,1.5464395261083984E8,1.8947535786201518E-4,-1.3942019758907051E-14,0.5871558125977944
3.0129,9.7634,4.4721,3.527,0.0031245,0.011723,0.46611,5.402,10.709,0.013364,5.00E+07,15,SPIMDL06187.TAB,40.46063497627214,1.4792848878402603E8,0.00862293902015822,-1.2249697317692475E-11,0.20746316527501238
2.691,7.2893,4.3171,4.2166,0.028526,0.030353,0.70303,3.2681,26.25,0.3475,5.00E+07,15,SPIMDL06188.TAB,44.93321147395919,1.450098723281038E8,6.42008759957142E-5,-3.41480071844801E-14,0.618073679315766
5.9019,7.8514,4.1773,3.8614,0.018114,0.03566,0.3429,2.5295,31.922,0.37268,5.00E+07,15,SPIMDL06189.TAB,69.94464558485369,1.4950630232473084E8,1.7840254748110058E-4,-5.517312635873171E-14,0.63114819459396
3.8332,8.0263,4.0513,4.4307,0.023,0.037137,1.2516,4.2258,10.615,0.52883,5.00E+07,15,SPIMDL06190.TAB,44.50101373903513,1.4582656952988762E8,0.015031282423912523,6.139892141126271E-12,0.6841980331139997
3.3573,7.3812,4.0237,4.6483,0.046955,0.037195,2.3728,8.4249,8.9337,0.51456,5.00E+07,15,SPIMDL06191.TAB,26.6238598039597,1.4465734301120782E8,0.018699156452453024,1.3338666190203548E-11,0.8031440919396313
2.2812,6.0645,3.7613,3.1409,0.031878,0.02719,1.9496,4.1552,6.0136,0.7449,5.00E+07,15,SPIMDL06192.TAB,37.144511589619476,1.605669665777711E8,0.024620655417487845,-1.7001797856880774E-11,0.7685958140015755
6.1722,6.2287,4.5118,3.9559,0.031255,0.045958,1.8183,5.6446,29.233,0.20601,5.00E+07,15,SPIMDL06193.TAB,40.19925686038699,1.4628839449782985E8,3.4940349415805484E-4,-1.5952164096016857E-13,0.8426792626606117
4.249,4.4428,4.4902,3.9408,0.018635,0.048269,2.1222,3.7029,19.778,0.40717,5.00E+07,15,SPIMDL06194.TAB,39.636551258840264,1.467198822974674E8,3.7329792219808377E-4,2.754893142532929E-12,1.1789817791226633
3.0686,10.271,3.9669,4.5433,0.035114,0.0054567,0.70141,5.011,34.597,0.046944,5.00E+07,15,SPIMDL06195.TAB,40.99653642438488,1.4640687507484922E8,6.0599034984643567E-5,9.786770066856046E-14,0.2749293723892341
4.5142,4.7437,4.1796,3.9063,0.025027,0.047567,1.6155,4.0696,4.5085,0.19251,5.00E+07,15,SPIMDL06196.TAB,40.93255538191611,1.4941447978272212E8,0.0649011187202077,-8.24993271042662E-12,0.8696285650852621
2.8758,3.0109,4.0329,3.4838,0.0089041,0.023885,0.48377,3.4677,21.152,0.397,5.00E+07,15,SPIMDL06197.TAB,42.830920411815185,1.5488239330075935E8,5.254138879125845E-6,1.4713073818290676E-15,0.40130372801699044
2.2126,11.495,4.3303,4.282,0.049184,0.020405,0.42499,5.5368,13.187,0.36387,5.00E+07,15,SPIMDL06198.TAB,33.12521419790097,1.4432735214912793E8,0.0038916924260673073,-5.000041465267131E-13,0.5893611617976855
6.076,3.4254,4.6944,3.808,0.0044789,0.047376,2.2714,7.0494,3.6267,0.2304,5.00E+07,15,SPIMDL06199.TAB,29.137930348788267,1.4772287656959388E8,0.07263998121816527,-1.3131144107352634E-11,0.7303011525793079
4.0014,9.666,3.691,3.591,0.022846,0.0433,1.7322,5.0521,33.116,0.10857,5.00E+07,15,SPIMDL06200.TAB,42.868890073578505,1.5702718132407174E8,2.0990053375359786E-4,-7.403017334991508E-14,0.7168937234966198
2.2152,8.4836,3.1394,4.0701,0.013606,0.018784,0.62131,3.516,22.453,0.25693,5.00E+07,15,SPIMDL06201.TAB,45.916375273258524,1.6034463421485642E8,2.718222364080224E-4,6.90143464083006E-13,0.3368324772527888
6.4088,5.2486,4.2254,3.7511,0.019407,0.043097,1.5093,3.1967,27.64,0.62444,5.00E+07,15,SPIMDL06202.TAB,53.924698681178626,1.5084967302702367E8,3.382835213447936E-4,-3.299339629009782E-14,0.8574169989963712
4.4653,12.588,3.1877,3.2308,0.0056997,0.035166,1.4008,5.2364,15.327,0.46756,5.00E+07,15,SPIMDL06203.TAB,51.931894591755785,1.674217898599721E8,0.011789994270163147,7.551783195929763E-13,0.4986861709269933
3.3445,6.6199,3.998,4.2499,0.0074861,0.0058548,1.5987,2.9175,28.527,0.18834,5.00E+07,15,SPIMDL06204.TAB,48.36905302043713,1.4761611683351365E8,1.0140251744298993E-4,4.679863469233173E-14,0.1468594987796457
5.1821,2.9084,3.0583,4.3024,0.044433,0.031479,0.97628,7.4423,34.158,0.35892,5.00E+07,15,SPIMDL06205.TAB,28.764155908504787,1.530040932909884E8,9.359766437731156E-7,-3.5246487950488336E-16,0.6726394218465288
3.9194,12.614,3.4251,3.8116,0.045368,0.024715,0.90406,6.4549,14.843,0.74496,5.00E+07,15,SPIMDL06206.TAB,43.879736115984315,1.585623309598473E8,0.008767881375524054,5.449302113654993E-12,0.5640612584019303
6.8997,4.1968,3.3341,3.3477,0.0080582,0.012691,1.0609,7.1766,14.451,0.5388,5.00E+07,15,SPIMDL06207.TAB,41.39473185008326,1.6398149915539885E8,0.003762886211160276,-2.2855626153039677E-14,0.2192163115781808
6.6151,9.6883,3.3307,4.0074,0.044773,0.03565,0.93841,3.2196,8.2377,0.021976,5.00E+07,15,SPIMDL06208.TAB,63.486384030492985,1.5632151750339776E8,0.05679385741908152,1.3927190404866807E-11,0.7146946252265949
2.1425,5.3846,3.498,4.0763,0.044379,0.001684,1.978,3.6544,21.554,0.40891,5.00E+07,15,SPIMDL06209.TAB,36.67462310447376,1.5454936422597495E8,1.6398281579965804E-4,2.4636015265571294E-13,0.2617471140148474
5.8482,5.5626,3.4763,3.1726,0.042879,0.0060322,0.56893,8.1568,5.1562,0.4745,5.00E+07,15,SPIMDL06210.TAB,41.879350956087556,1.6462612190181872E8,0.038794334335326044,-2.118152663442008E-12,0.28737659367545293
4.3032,12.396,3.1876,3.8507,0.0060165,0.013707,2.4864,5.3669,26.531,0.28483,5.00E+07,15,SPIMDL06211.TAB,46.36553497840706,1.605434428327835E8,0.002554213764450062,3.332956990128021E-12,0.23319586616128476
3.0554,5.1132,4.227,3.727,0.045658,0.021166,1.1196,5.1383,15.316,0.19472,5.00E+07,15,SPIMDL06212.TAB,35.23044601269521,1.5010700279664934E8,9.272877651109452E-4,-7.611531844650288E-13,0.5469274045348317
6.1137,6.0965,4.6817,4.0697,0.036404,0.013631,1.2208,7.4784,24.164,0.41333,5.00E+07,15,SPIMDL06213.TAB,37.701624361273694,1.4371195275189117E8,6.246670809635371E-4,-1.9616084656971992E-13,0.4113008331363953
6.0768,6.6517,4.2367,3.9539,0.018802,0.046895,2.0375,3.9933,19.045,0.56214,5.00E+07,15,SPIMDL06214.TAB,48.251620720995334,1.484421332640885E8,0.0043462420709238225,-9.550390943954123E-13,0.8258643999298385
6.5692,6.4681,3.8182,3.7049,0.030742,0.021326,1.2714,5.2167,33.607,0.075612,5.00E+07,15,SPIMDL06215.TAB,48.323533173494226,1.5470308637056714E8,1.4253318416419867E-4,-8.895176349311384E-15,0.46374931695616006
5.8268,11.66,3.0853,3.4508,0.026975,0.006519,1.0318,2.698,26.759,0.31522,5.00E+07,15,SPIMDL06216.TAB,75.85832344999193,1.6593454068734562E8,0.0023581649124456558,1.475717479622594E-12,0.24526789350802733
3.526,9.4129,3.2936,3.2623,0.0045464,0.032066,0.55779,3.402,29.42,0.36893,5.00E+07,15,SPIMDL06217.TAB,59.2547191271121,1.6552805897460344E8,1.583409901710616E-4,-1.738019098519575E-14,0.4613203909399078
3.2307,11.577,3.9955,4.5919,0.033688,0.00041717,2.0414,2.8086,33.584,0.64115,5.00E+07,15,SPIMDL06218.TAB,50.40383249247912,1.4509422312870562E8,3.251906335148143E-4,4.4823712696005356E-13,0.3067539117963647
1.941,8.646,3.5279,4.3381,0.049489,0.029612,1.1832,8.7432,7.1372,0.44073,5.00E+07,15,SPIMDL06219.TAB,22.39555007633853,1.5425380241514885E8,0.012817338722125579,1.6520331866953384E-11,0.6650376408291151
5.5562,10.52,3.0889,3.0303,0.015298,0.0093848,1.0369,7.0996,9.896,0.47496,5.00E+07,15,SPIMDL06220.TAB,52.309290464363315,1.7131173021139172E8,0.02809629676530122,-1.7638494761720431E-12,0.19795027046748023
2.5991,8.3783,3.0891,3.5985,0.0052421,0.0051713,1.391,4.0224,33.733,0.046419,5.00E+07,15,SPIMDL06221.TAB,44.47645916315509,1.6487354859766966E8,3.406775553329435E-5,5.788198522649996E-14,0.10827185401019244
2.0706,9.2599,3.545,4.0968,0.0049879,0.027721,0.686,8.1519,18.241,0.36222,5.00E+07,15,SPIMDL06222.TAB,26.143668460561706,1.5556898692019194E8,6.525055794893266E-4,8.736126170681317E-13,0.4836702529033399
2.339,8.2617,4.6593,4.1772,0.043884,0.0012745,1.912,5.4286,7.504,0.098933,5.00E+07,15,SPIMDL06223.TAB,29.970463184821078,1.4192268944324473E8,0.021740162194951236,-1.3485613949430173E-11,0.26632682773978944
5.2412,7.1821,4.387,4.057,0.03695,0.00359,0.98025,5.8469,14.987,0.50014,5.00E+07,15,SPIMDL06224.TAB,44.80040917109475,1.4586814233056194E8,0.0055219722271195645,-1.4135644282805692E-12,0.25475009953616745
2.1693,8.871,3.5443,3.2034,0.01814,0.011749,1.2874,2.0214,17.802,0.57102,5.00E+07,15,SPIMDL06225.TAB,56.42238697439378,1.6277642497351563E8,0.001299926035541802,-1.0256282684584622E-12,0.25927954934442743
6.245,12.83,3.4807,3.3526,0.049797,0.0020131,2.2891,7.4162,18.813,0.094135,5.00E+07,15,SPIMDL06226.TAB,47.41816743761245,1.6211109493354595E8,0.01245744401141638,-2.039975885100168E-12,0.2662552553805277
6.6049,5.8417,4.1135,3.4094,0.023479,0.049995,2.0079,2.0927,7.1523,0.53217,5.00E+07,15,SPIMDL06227.TAB,61.42501926367097,1.56013869148377E8,0.06066567247391967,-1.6728974489465056E-11,0.8095905583098809
1.8797,7.8412,4.668,4.6581,0.011741,0.032817,2.1637,3.3989,33.173,0.50903,5.00E+07,15,SPIMDL06228.TAB,32.239160330629865,1.3881964200591993E8,2.1196046313620726E-5,-5.3075076373201E-15,0.5999643903775151
5.3859,6.4921,3.7602,3.3855,0.0076349,0.014746,0.63546,4.4023,30.353,0.025452,5.00E+07,15,SPIMDL06229.TAB,54.745893880823346,1.58735201498E8,1.0313564432214663E-4,-3.287013737560035E-14,0.25481909187911156
3.821,8.1671,4.1613,4.4569,0.02507,0.0079856,1.0014,6.3151,24.978,0.69744,5.00E+07,15,SPIMDL06230.TAB,39.080626980904405,1.4477594251114345E8,3.6053456800870965E-4,1.9629066065484795E-13,0.263595332548351
3.9486,12.377,4.4275,4.1098,0.038164,0.002505,2.1325,8.8631,4.9598,0.39178,5.00E+07,15,SPIMDL06231.TAB,32.33025702561953,1.4457024200682023E8,0.06654206652857733,-2.2500326908625133E-11,0.24539875990969748
4.9826,11.015,4.1759,3.0575,0.0060217,0.029019,1.0901,7.5662,2.2055,0.15549,5.00E+07,15,SPIMDL06232.TAB,42.48588781308827,1.5615602424298847E8,0.12589544916767564,-1.0173707360985913E-10,0.44754199991051524
6.8467,6.9588,3.1918,4.0987,0.035552,0.04042,0.66274,3.9594,9.348,0.42187,5.00E+07,15,SPIMDL06233.TAB,59.29206683898567,1.5645961300980654E8,0.029805704813694475,4.5672740718136705E-12,0.7362673579800125
2.0392,11.863,3.4647,3.2309,0.038954,0.041937,0.85527,4.0028,27.088,0.51318,5.00E+07,15,SPIMDL06234.TAB,40.46515141543245,1.6303726185643396E8,2.248558079481834E-4,-1.5730888112808764E-13,0.7396157068060399
3.4053,7.1507,3.2095,3.1617,0.042016,0.031959,1.9619,7.8329,32.283,0.20259,5.00E+07,15,SPIMDL06235.TAB,32.68204187488981,1.678979085246207E8,4.6421851100050335E-5,-1.589549490703197E-14,0.6079996402696531
6.9041,3.735,4.6177,4.6214,0.012489,0.022052,0.76612,5.8111,17.944,0.32646,5.00E+07,15,SPIMDL06236.TAB,37.49612834036269,1.3947625856887284E8,0.001134980075553079,-3.6846105836378585E-15,0.4320763016630003
2.2342,8.9892,4.0563,3.4861,0.033605,0.013066,2.4572,2.8512,9.2321,0.58385,5.00E+07,15,SPIMDL06237.TAB,42.313514441472094,1.539244356968136E8,0.018569991245774575,-1.572115797524337E-11,0.36576725969977114
6.7285,4.7425,3.1258,4.3936,0.038861,0.031863,0.55222,2.778,28.157,0.69194,5.00E+07,15,SPIMDL06238.TAB,63.29808468984743,1.5303573635725808E8,1.2950668106298692E-4,-1.2736591135004538E-13,0.6536982469606147
2.4155,7.8423,3.4256,4.0936,0.032462,0.022554,1.5372,4.8608,27.12,0.29679,5.00E+07,15,SPIMDL06239.TAB,35.577762165007684,1.5591241023580855E8,1.173699134248725E-4,2.2452051542754582E-13,0.4851969052917829
3.3553,11.451,3.1285,3.045,0.044767,0.047014,0.40222,4.0841,16.176,0.29372,5.00E+07,15,SPIMDL06240.TAB,54.43246156770782,1.703923263792036E8,0.004160433826902711,-7.460141489775854E-13,0.7947255858366103
6.5823,4.2967,3.2833,3.3691,0.044354,0.0048956,1.1208,6.6122,30.263,0.49494,5.00E+07,15,SPIMDL06241.TAB,42.71738667900248,1.6417067788179177E8,6.105019224474988E-5,-5.6063199884843654E-15,0.2780162701623034
6.3299,7.5899,3.8045,3.0904,0.047007,0.03216,2.2508,6.61,30.769,0.71597,5.00E+07,15,SPIMDL06242.TAB,44.70048682089572,1.62039196709873E8,5.078138734228342E-4,-4.951533188777224E-13,0.6560035438974047
3.1198,8.6801,4.1416,4.1291,0.033315,0.0007893,0.73171,7.6577,22.523,0.68868,5.00E+07,15,SPIMDL06243.TAB,33.51068722459443,1.4739483997867513E8,3.7089222783084533E-4,-1.2607714701258008E-14,0.21782609419178947
4.8847,11.168,4.4812,3.7035,0.039571,0.023248,1.811,4.1352,4.9396,0.27696,5.00E+07,15,SPIMDL06244.TAB,49.489698807279616,1.479783539432942E8,0.09372344692943047,-6.019700665353171E-11,0.5667011365213069
5.2977,3.1803,3.5037,3.4978,0.047423,0.048341,2.2537,3.73,2.6862,0.41707,5.00E+07,15,SPIMDL06245.TAB,40.47278687701556,1.6024817674014142E8,0.11187938695202686,-2.16104486908372E-11,0.8814699433474603
6.0322,2.8889,4.1554,4.5155,0.0064381,0.024417,1.3863,5.2498,21.294,0.59917,5.00E+07,15,SPIMDL06246.TAB,34.77372131301965,1.4310155780403918E8,2.4166060537917494E-4,-7.904726905958068E-14,0.42548915065808585
5.1945,9.3052,3.1832,3.3851,0.040189,0.022318,1.234,8.5877,12.039,0.67294,5.00E+07,15,SPIMDL06247.TAB,41.933816035705746,1.6568792371241698E8,0.014321184139306404,2.9342654573315897E-12,0.48674856053618987
3.4581,3.5306,3.6209,4.1032,0.019495,0.04298,0.36292,5.118,14.524,0.69221,5.00E+07,15,SPIMDL06248.TAB,37.13374423261314,1.5245874151341292E8,2.889295800888812E-4,5.3754686115614356E-14,0.7250832232318595
3.0775,12.073,4.5082,3.3049,0.019045,0.010457,0.83201,5.6558,27.864,0.31183,5.00E+07,15,SPIMDL06249.TAB,40.10233876099567,1.4896807273468658E8,3.5920598614843746E-4,-1.078153416283036E-12,0.26371892129495
5.615,3.4854,3.4909,4.2315,0.03813,0.010989,2.4692,5.4081,9.4491,0.15517,5.00E+07,15,SPIMDL06250.TAB,34.36598055965538,1.5053075823954028E8,0.017022030439267817,2.7072745939853455E-12,0.39936417081344416
1.5145,4.9421,4.0715,3.6704,0.023662,0.043519,1.2498,7.8334,32.335,0.15232,5.00E+07,15,SPIMDL06251.TAB,18.39413936087741,1.511747850657216E8,8.609548590257948E-8,-1.2369967776402618E-15,0.7500358171198843
4.7168,5.0635,3.5256,3.6524,0.015619,0.036801,2.3962,5.0245,11.931,0.0026307,5.00E+07,15,SPIMDL06252.TAB,38.80512259726205,1.5804560564654815E8,0.011664111580166992,-1.9532168175024157E-13,0.6456849877752976
